source_dataset,survey_year,respondent_id,age,age_band,female,race_ethnicity,education_level,census_region,household_size,household_income_2020_usd,income_is_banded,underserved_200fpl,underserved_method,pov_ratio,savings_behavior_index,financial_knowledge_score,credit_behavior_index,spending_behavior_index,net_worth_2020_usd,financial_assets_age20_2020_usd,debt_age20_2020_usd,asvab_math_verbal_pctile,asvab_math_knowledge,ap_econ_score,sample_type,weight
nlsy97_1997cohort,2003,2391,20,18-24,1.0,1,2.0,1.0,5.0,18702.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.59,100.0,,,,7625.0,1169.0,0.0,,,,1,222867
nlsy97_1997cohort,2001,2392,20,18-24,1.0,4,2.0,1.0,5.0,176749.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.49,100.0,,,,17284.0,2192.0,1461.0,62.25,1.383,,1,253941
nlsy97_1997cohort,2003,2393,20,18-24,0.0,4,2.0,1.0,2.0,16185.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.93,100.0,,,,,2265.0,21921.0,42.43,0.138,,1,250421
nlsy97_1997cohort,2002,2394,20,18-24,0.0,4,2.0,1.0,4.0,113988.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.2,100.0,,,,6211.0,2557.0,0.0,87.39,0.82,,1,273066
nlsy97_1997cohort,2004,2395,20,18-24,0.0,4,2.0,1.0,4.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,8768.0,0.0,68.35,,,1,281400
nlsy97_1997cohort,2000,2396,20,18-24,1.0,4,2.0,1.0,4.0,221372.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.29,,,,,,4384.0,0.0,88.03,1.305,,1,314483
nlsy97_1997cohort,2001,2397,20,18-24,0.0,4,2.0,1.0,6.0,67686.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.86,100.0,,,,6778.0,219.0,4589.0,78.15,0.785,,1,261824
nlsy97_1997cohort,2002,2398,20,18-24,0.0,4,2.0,1.0,6.0,131598.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.61,100.0,,,,25750.0,4384.0,4209.0,43.56,,,1,273066
nlsy97_1997cohort,2002,2399,20,18-24,1.0,4,2.0,1.0,2.0,18560.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.07,0.0,,,,6576.0,0.0,2923.0,35.0,,,1,311544
nlsy97_1997cohort,2002,2400,20,18-24,1.0,4,2.0,1.0,2.0,16660.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.96,100.0,,,,7234.0,73.0,3800.0,22.11,,,1,311544
nlsy97_1997cohort,2002,2401,20,18-24,1.0,4,2.0,3.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,3990.0,336.0,0.0,26.55,,,1,311544
nlsy97_1997cohort,2002,2402,20,18-24,0.0,4,2.0,1.0,3.0,91336.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.51,100.0,,,,12422.0,8768.0,0.0,23.92,,,1,304096
nlsy97_1997cohort,2000,2403,20,18-24,1.0,4,2.0,1.0,4.0,126609.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.67,100.0,,,,9166.0,585.0,0.0,89.59,1.281,,1,350220
nlsy97_1997cohort,2004,2404,20,18-24,0.0,4,2.0,1.0,3.0,157537.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.78,100.0,,,,,5115.0,1461.0,38.13,,,1,313377
nlsy97_1997cohort,2001,2405,20,18-24,1.0,4,2.0,3.0,4.0,96220.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.55,100.0,,,,125347.0,585.0,14614.0,91.15,1.597,,1,282798
nlsy97_1997cohort,2004,2406,20,18-24,1.0,4,1.0,3.0,1.0,6752.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.5,100.0,,,,,365.0,17098.0,91.66,0.402,,1,320264
nlsy97_1997cohort,2000,2407,20,18-24,0.0,4,2.0,3.0,4.0,124279.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.66,100.0,,,,7224.0,219.0,0.0,66.81,0.936,,1,332709
nlsy97_1997cohort,2002,2408,20,18-24,0.0,4,2.0,1.0,2.0,29228.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.69,100.0,,,,6649.0,73.0,2192.0,37.4,,,1,304096
nlsy97_1997cohort,2001,2409,20,18-24,0.0,4,2.0,1.0,6.0,60119.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.65,0.0,,,,4509.0,0.0,0.0,33.66,0.203,,1,291577
nlsy97_1997cohort,2003,2410,20,18-24,0.0,4,2.0,1.0,5.0,109696.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.46,100.0,,,,32657.0,29228.0,0.0,37.45,,,1,278878
nlsy97_1997cohort,2002,2411,20,18-24,0.0,4,2.0,1.0,3.0,20459.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.98,100.0,,,,297522.0,17521.0,1315.0,20.51,,,1,289450
nlsy97_1997cohort,2000,2412,20,18-24,1.0,4,2.0,1.0,4.0,126827.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.75,,,,,,3507.0,292.0,78.37,0.693,,1,333352
nlsy97_1997cohort,2004,2413,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,200755
nlsy97_1997cohort,2000,2414,20,18-24,0.0,2,2.0,1.0,2.0,24856.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.43,100.0,,,,12739.0,292.0,4384.0,57.61,0.982,,1,256895
nlsy97_1997cohort,2000,2415,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,50.96,0.176,,1,333352
nlsy97_1997cohort,2000,2416,20,18-24,1.0,4,2.0,1.0,6.0,92471.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.49,,,,,,0.0,7307.0,79.48,1.535,,1,333352
nlsy97_1997cohort,2003,2417,20,18-24,0.0,4,1.0,1.0,2.0,71932.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.15,100.0,,,,32657.0,292.0,0.0,,,,1,265446
nlsy97_1997cohort,2001,2418,20,18-24,0.0,2,1.0,,3.0,12024.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.59,0.0,,,,3757.0,0.0,0.0,24.14,,,1,229052
nlsy97_1997cohort,2004,2419,20,18-24,0.0,2,1.0,1.0,3.0,95648.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.72,,,,,,0.0,0.0,15.43,,,1,197099
nlsy97_1997cohort,2004,2420,20,18-24,1.0,4,2.0,1.0,3.0,35868.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.77,100.0,,,,,7307.0,0.0,69.1,,,1,287584
nlsy97_1997cohort,2000,2421,20,18-24,0.0,4,2.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,12428.0,731.0,0.0,70.58,,,1,298759
nlsy97_1997cohort,2001,2422,20,18-24,0.0,4,1.0,1.0,3.0,86421.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.27,0.0,,,,246485.0,877.0,877.0,96.9,1.439,,1,261824
nlsy97_1997cohort,2000,2423,20,18-24,0.0,4,2.0,1.0,3.0,94763.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.68,100.0,,,,10874.0,6576.0,0.0,76.01,1.432,,1,298759
nlsy97_1997cohort,2004,2424,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,21.67,,,1,287584
nlsy97_1997cohort,2000,2425,20,18-24,0.0,4,2.0,1.0,3.0,135930.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.71,0.0,,,,3884.0,0.0,0.0,68.7,1.501,,1,298759
nlsy97_1997cohort,2000,2426,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,6202.0,55.64,0.965,,1,320417
nlsy97_1997cohort,2001,2427,20,18-24,1.0,4,1.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,11272.0,0.0,0.0,5.14,,,1,253941
nlsy97_1997cohort,2000,2428,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,304292
nlsy97_1997cohort,2002,2429,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,278123
nlsy97_1997cohort,2001,2430,20,18-24,1.0,4,2.0,1.0,2.0,60119.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.47,100.0,,,,5726.0,15.0,292.0,32.81,,,1,258643
nlsy97_1997cohort,2004,2431,20,18-24,0.0,4,2.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,3946.0,17537.0,70.81,,,1,286611
nlsy97_1997cohort,2000,2432,20,18-24,1.0,4,2.0,1.0,4.0,187198.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.9,100.0,,,,29361.0,292.0,8476.0,62.68,1.093,,1,320307
nlsy97_1997cohort,2003,2433,20,18-24,1.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,0.0,12.34,,,1,275283
nlsy97_1997cohort,2000,2434,20,18-24,0.0,4,2.0,1.0,4.0,139814.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.15,100.0,,,,13671.0,438.0,0.0,78.24,1.581,,1,304292
nlsy97_1997cohort,2003,2435,20,18-24,1.0,4,2.0,1.0,3.0,164005.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.1,100.0,,,,18702.0,10230.0,9499.0,71.94,0.101,,1,275283
nlsy97_1997cohort,2000,2436,20,18-24,0.0,4,2.0,1.0,5.0,66023.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.02,100.0,,,,4339.0,428.0,0.0,19.91,,,1,304292
nlsy97_1997cohort,2004,2437,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,14614.0,5846.0,52.48,,,1,292910
nlsy97_1997cohort,2003,2438,20,18-24,1.0,4,1.0,1.0,6.0,72312.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.99,100.0,,,,3601.0,4.0,0.0,,,,1,276713
nlsy97_1997cohort,2002,2439,20,18-24,0.0,4,2.0,3.0,3.0,126410.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.24,,,,,,14614.0,0.0,90.41,1.0,,1,279568
nlsy97_1997cohort,2000,2440,20,18-24,1.0,1,2.0,1.0,4.0,139892.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.24,100.0,,,,12739.0,1900.0,15491.0,,,,1,84245
nlsy97_1997cohort,2001,2441,20,18-24,0.0,1,2.0,1.0,4.0,169084.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.33,100.0,,,,4408.0,633.0,0.0,27.96,,,1,103506
nlsy97_1997cohort,2002,2442,20,18-24,0.0,2,1.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,10960.0,0.0,0.0,23.52,,,1,97811
nlsy97_1997cohort,2004,2443,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,84.57,,,1,86623
nlsy97_1997cohort,2004,2444,20,18-24,1.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,731.0,10230.0,36.66,,,1,101878
nlsy97_1997cohort,2002,2445,20,18-24,1.0,4,1.0,1.0,7.0,38727.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.97,0.0,,,,3653.0,0.0,0.0,32.31,,,1,291172
nlsy97_1997cohort,2004,2446,20,18-24,1.0,4,1.0,3.0,2.0,14164.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.79,100.0,,,,,1315.0,877.0,,,,1,299322
nlsy97_1997cohort,2000,2447,20,18-24,0.0,4,2.0,1.0,6.0,93986.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.53,100.0,,,,93986.0,77453.0,14614.0,23.72,,,1,310954
nlsy97_1997cohort,2001,2448,20,18-24,1.0,4,2.0,1.0,3.0,162351.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.02,0.0,,,,13677.0,0.0,585.0,,,,1,264306
nlsy97_1997cohort,2001,2449,20,18-24,0.0,4,1.0,1.0,3.0,48846.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.41,100.0,,,,28331.0,14906.0,511.0,,,,1,272511
nlsy97_1997cohort,2002,2450,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,291172
nlsy97_1997cohort,2002,2451,20,18-24,0.0,4,2.0,1.0,2.0,52610.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.04,0.0,,,,13883.0,0.0,0.0,,,,1,283989
nlsy97_1997cohort,2002,2452,20,18-24,1.0,4,1.0,1.0,6.0,102297.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.75,100.0,,,,3653.0,0.0,23382.0,27.23,,,1,290944
nlsy97_1997cohort,2003,2453,20,18-24,0.0,4,2.0,1.0,6.0,80564.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.17,,,,,,0.0,0.0,,,,1,260438
nlsy97_1997cohort,2002,2454,20,18-24,1.0,2,1.0,1.0,4.0,59917.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.28,100.0,,,,8476.0,2192.0,29520.0,32.47,,,1,198113
nlsy97_1997cohort,2003,2455,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,10230.0,2.45,,,1,210528
nlsy97_1997cohort,2002,2456,20,18-24,1.0,4,1.0,1.0,5.0,61437.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.94,100.0,,,,24113.0,4384.0,0.0,53.97,,,1,290944
nlsy97_1997cohort,2003,2457,20,18-24,1.0,4,1.0,1.0,8.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,19660.0,4238.0,0.0,46.66,,,1,281089
nlsy97_1997cohort,2004,2458,20,18-24,0.0,4,2.0,1.0,4.0,145581.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.37,100.0,,,,,5042.0,1900.0,96.23,0.618,,1,285938
nlsy97_1997cohort,2001,2459,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,91.03,1.531,,1,266047
nlsy97_1997cohort,2003,2460,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,93.3,1.089,,1,254460
nlsy97_1997cohort,2002,2461,20,18-24,0.0,4,2.0,1.0,5.0,116911.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.69,100.0,,,,6211.0,2557.0,0.0,88.93,1.387,,1,277470
nlsy97_1997cohort,2001,2462,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,20021.0,33.23,0.127,,1,258037
nlsy97_1997cohort,2004,2463,20,18-24,0.0,4,2.0,1.0,4.0,263734.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.72,100.0,,,,,7.0,,53.75,,,1,285938
nlsy97_1997cohort,2000,2464,20,18-24,1.0,4,2.0,1.0,6.0,206614.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.68,100.0,,,,,,0.0,94.48,1.495,,1,319555
nlsy97_1997cohort,2002,2465,20,18-24,1.0,4,2.0,1.0,5.0,87683.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.77,100.0,,,,3655.0,1.0,0.0,49.14,1.364,,1,284266
nlsy97_1997cohort,2004,2466,20,18-24,0.0,4,2.0,1.0,4.0,334766.0,False,0.0,CV_HH_POV_RATIO<=200pct,12.54,100.0,,,,,21921.0,7307.0,92.92,0.394,,1,285938
nlsy97_1997cohort,2004,2467,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,2923.0,65762.0,,,,1,285938
nlsy97_1997cohort,2002,2468,20,18-24,0.0,4,2.0,1.0,5.0,112527.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.55,0.0,,,,3653.0,0.0,0.0,76.01,1.234,,1,277470
nlsy97_1997cohort,2001,2469,20,18-24,0.0,4,,1.0,4.0,902.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.03,100.0,,,,3809.0,50.0,0.0,,,,1,266047
nlsy97_1997cohort,2002,2470,20,18-24,0.0,4,2.0,2.0,1.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,100.0,,,,11033.0,73.0,0.0,96.46,1.121,,1,277470
nlsy97_1997cohort,2001,2471,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,258037
nlsy97_1997cohort,2003,2472,20,18-24,1.0,4,2.0,3.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,1432.0,25574.0,,,,1,274638
nlsy97_1997cohort,2002,2473,20,18-24,1.0,4,2.0,1.0,4.0,111065.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.09,100.0,,,,6620.0,44.0,4384.0,54.9,0.806,,1,285032
nlsy97_1997cohort,2004,2474,20,18-24,1.0,4,1.0,1.0,4.0,52747.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.01,0.0,,,,,0.0,0.0,26.5,,,1,293010
nlsy97_1997cohort,2000,2475,20,18-24,1.0,2,2.0,1.0,5.0,208167.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.58,100.0,,,,24856.0,12422.0,0.0,42.84,0.518,,1,262892
nlsy97_1997cohort,2003,2476,20,18-24,1.0,4,2.0,1.0,5.0,240972.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.38,100.0,,,,4172.0,585.0,0.0,71.42,1.289,,1,275378
nlsy97_1997cohort,2004,2477,20,18-24,0.0,4,2.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,731.0,0.0,81.62,0.351,,1,286709
nlsy97_1997cohort,2000,2478,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,87.86,1.048,,1,327586
nlsy97_1997cohort,2002,2479,20,18-24,0.0,4,2.0,2.0,2.0,70146.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.05,100.0,,,,24551.0,2192.0,3215.0,86.79,1.043,,1,284444
nlsy97_1997cohort,2001,2480,20,18-24,0.0,4,2.0,1.0,2.0,3757.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.22,0.0,,,,3757.0,0.0,0.0,96.7,1.947,,1,272734
nlsy97_1997cohort,2004,2481,20,18-24,0.0,4,2.0,1.0,3.0,14066.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.69,100.0,,,,,15.0,292.0,58.24,0.078,,1,312666
nlsy97_1997cohort,2001,2482,20,18-24,1.0,4,2.0,1.0,3.0,22545.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.08,100.0,,,,,3.0,7307.0,70.45,1.102,,1,282156
nlsy97_1997cohort,2003,2483,20,18-24,0.0,4,2.0,1.0,4.0,212199.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.95,100.0,,,,22241.0,4326.0,0.0,75.53,1.137,,1,278245
nlsy97_1997cohort,2003,2484,20,18-24,0.0,4,2.0,1.0,4.0,162566.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.09,100.0,,,,1439.0,731.0,5846.0,14.91,,,1,278245
nlsy97_1997cohort,2003,2485,20,18-24,0.0,4,2.0,1.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,14271.0,29.0,12422.0,70.77,0.03,,1,265151
nlsy97_1997cohort,2000,2486,20,18-24,1.0,4,2.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,2484.0,,,,1,332982
nlsy97_1997cohort,2002,2487,20,18-24,0.0,4,2.0,1.0,2.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,32883.0,1.0,35073.0,54.54,0.56,,1,289129
nlsy97_1997cohort,2004,2488,20,18-24,1.0,4,1.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,,29228.0,39.3,,,1,304501
nlsy97_1997cohort,2000,2489,20,18-24,1.0,4,2.0,1.0,4.0,166223.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.23,100.0,,,,7191.0,42.0,11545.0,92.51,1.752,,1,328156
nlsy97_1997cohort,2003,2490,20,18-24,0.0,4,2.0,1.0,4.0,122284.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.58,0.0,,,,6474.0,0.0,0.0,,,,1,261309
nlsy97_1997cohort,2004,2491,20,18-24,1.0,4,2.0,1.0,3.0,33758.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.62,100.0,,,,,2192.0,0.0,94.72,0.456,,1,300088
nlsy97_1997cohort,2000,2492,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,7307.0,0.0,89.59,1.199,,1,311749
nlsy97_1997cohort,2002,2493,20,18-24,1.0,4,2.0,3.0,2.0,69416.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.01,100.0,,,,11326.0,365.0,0.0,91.84,1.39,,1,291917
nlsy97_1997cohort,2004,2494,20,18-24,1.0,4,2.0,3.0,2.0,37978.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.19,100.0,,,,,3800.0,20459.0,47.06,0.133,,1,300088
nlsy97_1997cohort,2000,2495,20,18-24,1.0,4,2.0,1.0,3.0,179428.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.86,100.0,,,,4194.0,292.0,0.0,85.76,2.019,,1,343737
nlsy97_1997cohort,2002,2496,20,18-24,0.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,0.0,96.83,0.712,,1,298467
nlsy97_1997cohort,2003,2497,20,18-24,0.0,4,2.0,3.0,1.0,360.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.03,100.0,,,,,1754.0,16075.0,70.13,0.345,,1,273716
nlsy97_1997cohort,2000,2498,20,18-24,0.0,4,2.0,3.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,22836.0,6576.0,10668.0,,,,1,326551
nlsy97_1997cohort,2001,2499,20,18-24,0.0,4,2.0,1.0,5.0,98444.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.01,0.0,,,,26152.0,0.0,8476.0,,,,1,286180
nlsy97_1997cohort,2003,2500,20,18-24,0.0,4,2.0,1.0,5.0,153934.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.78,0.0,,,,2158.0,0.0,16075.0,32.54,0.191,,1,273716
nlsy97_1997cohort,2003,2501,20,18-24,1.0,2,2.0,1.0,2.0,75529.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.36,100.0,,,,7337.0,146.0,1461.0,,,,1,214921
nlsy97_1997cohort,2002,2502,20,18-24,1.0,4,1.0,4.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3069.0,0.0,585.0,1.39,,,1,305777
nlsy97_1997cohort,2000,2503,20,18-24,0.0,4,2.0,1.0,2.0,13205.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.76,100.0,,,,13205.0,1461.0,0.0,84.48,1.389,,1,326551
nlsy97_1997cohort,2004,2504,20,18-24,1.0,4,2.0,3.0,2.0,29890.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.72,100.0,,,,,219.0,10230.0,86.4,,4.0,1,314336
nlsy97_1997cohort,2002,2505,20,18-24,1.0,4,1.0,1.0,2.0,29228.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.69,0.0,,,,7307.0,0.0,0.0,41.99,0.764,,1,295013
nlsy97_1997cohort,2004,2506,20,18-24,0.0,4,1.0,1.0,6.0,49582.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.36,0.0,,,,,0.0,0.0,29.55,,,1,296749
nlsy97_1997cohort,2004,2507,20,18-24,0.0,4,2.0,1.0,3.0,22505.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.11,100.0,,,,,6576.0,0.0,13.05,,,1,296749
nlsy97_1997cohort,2002,2508,20,18-24,0.0,4,2.0,1.0,2.0,57725.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.33,,,,,,438.0,9499.0,73.75,0.9,,1,287960
nlsy97_1997cohort,2000,2509,20,18-24,1.0,4,2.0,1.0,4.0,6525.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.25,100.0,,,,4201.0,6.0,0.0,35.15,,,1,331637
nlsy97_1997cohort,2003,2510,20,18-24,1.0,4,2.0,1.0,4.0,44598.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.64,100.0,,,,2605.0,16.0,5407.0,76.6,0.335,,1,285021
nlsy97_1997cohort,2000,2511,20,18-24,0.0,4,1.0,1.0,3.0,133393.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.59,,,,,,4676.0,731.0,,,,1,304856
nlsy97_1997cohort,2001,2512,20,18-24,1.0,4,2.0,1.0,4.0,57104.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.1,0.0,,,,11272.0,0.0,0.0,2.45,,,1,259123
nlsy97_1997cohort,2000,2513,20,18-24,0.0,4,2.0,1.0,5.0,228829.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.01,100.0,,,,4660.0,731.0,0.0,69.34,0.827,,1,304856
nlsy97_1997cohort,2001,2514,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,85.1,1.293,,1,267168
nlsy97_1997cohort,2003,2515,20,18-24,0.0,4,2.0,1.0,1.0,46038.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.42,100.0,,,,4388.0,4384.0,10157.0,74.55,1.042,,1,255531
nlsy97_1997cohort,2001,2516,20,18-24,0.0,4,1.0,1.0,3.0,102202.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.05,100.0,,,,15781.0,5846.0,13152.0,,,,1,267168
nlsy97_1997cohort,2004,2517,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,1315.0,11691.0,,,,1,287142
nlsy97_1997cohort,2001,2518,20,18-24,1.0,4,2.0,1.0,4.0,133764.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.93,100.0,,,,12234.0,438.0,10464.0,21.04,,,1,259123
nlsy97_1997cohort,2001,2519,20,18-24,0.0,4,2.0,1.0,6.0,141279.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.8,100.0,,,,36823.0,13152.0,8768.0,,,,1,267168
nlsy97_1997cohort,2001,2520,20,18-24,0.0,4,1.0,1.0,3.0,60119.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.89,,,,,,219.0,371.0,16.46,,,1,261824
nlsy97_1997cohort,2003,2521,20,18-24,1.0,4,2.0,1.0,5.0,12948.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.4,,,,,,1461.0,21628.0,62.36,,,1,292432
nlsy97_1997cohort,2001,2522,20,18-24,0.0,4,2.0,1.0,4.0,102991.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.8,100.0,,,,9469.0,2338.0,4823.0,97.63,1.446,,1,283285
nlsy97_1997cohort,2004,2523,20,18-24,0.0,4,2.0,1.0,3.0,18286.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.9,100.0,,,,,731.0,8768.0,84.29,0.388,,1,304465
nlsy97_1997cohort,2002,2524,20,18-24,0.0,4,2.0,1.0,4.0,52610.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.97,0.0,,,,2192.0,0.0,5846.0,78.87,0.214,,1,295448
nlsy97_1997cohort,2004,2525,20,18-24,0.0,4,2.0,1.0,4.0,162116.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.07,100.0,,,,,1023.0,0.0,59.94,,,1,304465
